year,race,driver,team,lap_number,stint,compound_before,compound_after,pit_in_time
2023,São Paulo Grand Prix,OCO,Alpine,32.0,5.0,MEDIUM,SOFT,0 days 02:11:06.779000
2023,São Paulo Grand Prix,OCO,Alpine,52.0,6.0,SOFT,SOFT,0 days 02:36:47.868000
2023,São Paulo Grand Prix,SAR,Williams,2.0,2.0,MEDIUM,MEDIUM,0 days 01:07:16.394000
2023,São Paulo Grand Prix,SAR,Williams,3.0,3.0,MEDIUM,SOFT,0 days 01:33:08.300000
2023,São Paulo Grand Prix,SAR,Williams,18.0,4.0,SOFT,SOFT,0 days 01:52:55.359000
2023,São Paulo Grand Prix,SAR,Williams,45.0,5.0,SOFT,SOFT,0 days 02:27:54.461000
2023,São Paulo Grand Prix,HUL,Haas F1 Team,2.0,2.0,SOFT,MEDIUM,0 days 01:07:20.387000
2023,São Paulo Grand Prix,HUL,Haas F1 Team,3.0,3.0,MEDIUM,SOFT,0 days 01:33:08.393000
2023,São Paulo Grand Prix,HUL,Haas F1 Team,22.0,4.0,SOFT,SOFT,0 days 01:58:13.649000
2023,São Paulo Grand Prix,HUL,Haas F1 Team,47.0,5.0,SOFT,SOFT,0 days 02:30:39.160000
2023,São Paulo Grand Prix,RIC,AlphaTauri,2.0,2.0,SOFT,SOFT,0 days 01:32:51.633000
2023,São Paulo Grand Prix,RIC,AlphaTauri,3.0,3.0,SOFT,SOFT,0 days 01:34:35.454000
2023,São Paulo Grand Prix,RIC,AlphaTauri,27.0,4.0,SOFT,MEDIUM,0 days 02:05:47.153000
2023,São Paulo Grand Prix,RIC,AlphaTauri,56.0,5.0,MEDIUM,SOFT,0 days 02:42:54.289000
2023,São Paulo Grand Prix,PIA,McLaren,2.0,2.0,SOFT,MEDIUM,0 days 01:32:45.035000
2023,São Paulo Grand Prix,PIA,McLaren,3.0,3.0,MEDIUM,MEDIUM,0 days 01:34:34.189000
2023,São Paulo Grand Prix,PIA,McLaren,25.0,4.0,MEDIUM,SOFT,0 days 02:03:16.147000
2023,São Paulo Grand Prix,PIA,McLaren,53.0,5.0,SOFT,SOFT,0 days 02:39:14.355000
2023,São Paulo Grand Prix,RUS,Mercedes,2.0,2.0,SOFT,SOFT,0 days 01:06:57.966000
2023,São Paulo Grand Prix,RUS,Mercedes,3.0,3.0,SOFT,SOFT,0 days 01:32:30.878000
2023,São Paulo Grand Prix,RUS,Mercedes,20.0,4.0,SOFT,MEDIUM,0 days 01:55:18.943000
2023,São Paulo Grand Prix,RUS,Mercedes,46.0,5.0,MEDIUM,SOFT,0 days 02:28:55.023000
2023,São Paulo Grand Prix,BOT,Alfa Romeo,2.0,2.0,SOFT,SOFT,0 days 01:07:11.563000
2023,São Paulo Grand Prix,BOT,Alfa Romeo,3.0,3.0,SOFT,SOFT,0 days 01:33:07.634000
2023,São Paulo Grand Prix,BOT,Alfa Romeo,19.0,4.0,SOFT,MEDIUM,0 days 01:54:09.395000
2023,São Paulo Grand Prix,ZHO,Alfa Romeo,2.0,2.0,SOFT,SOFT,0 days 01:07:14.907000
2023,São Paulo Grand Prix,ZHO,Alfa Romeo,3.0,3.0,SOFT,SOFT,0 days 01:33:08.017000
2023,São Paulo Grand Prix,ZHO,Alfa Romeo,16.0,4.0,SOFT,MEDIUM,0 days 01:50:19.150000
2023,Las Vegas Grand Prix,VER,Red Bull Racing,17.0,2.0,MEDIUM,HARD,0 days 00:47:08.113000
2023,Las Vegas Grand Prix,VER,Red Bull Racing,27.0,3.0,HARD,HARD,0 days 01:05:01.319000
2023,Las Vegas Grand Prix,GAS,Alpine,18.0,2.0,MEDIUM,HARD,0 days 00:48:52.301000
2023,Las Vegas Grand Prix,PER,Red Bull Racing,2.0,2.0,MEDIUM,HARD,0 days 00:18:32.850000
2023,Las Vegas Grand Prix,PER,Red Bull Racing,27.0,3.0,HARD,HARD,0 days 01:04:57.393000
2023,Las Vegas Grand Prix,ALO,Aston Martin,2.0,2.0,MEDIUM,HARD,0 days 00:18:44.067000
2023,Las Vegas Grand Prix,ALO,Aston Martin,27.0,3.0,HARD,HARD,0 days 01:05:08.181000
2023,Las Vegas Grand Prix,LEC,Ferrari,22.0,2.0,MEDIUM,HARD,0 days 00:55:17.035000
2023,Las Vegas Grand Prix,STR,Aston Martin,4.0,2.0,SOFT,HARD,0 days 00:23:15.265000
2023,Las Vegas Grand Prix,STR,Aston Martin,27.0,3.0,HARD,HARD,0 days 01:05:03.216000
2023,Las Vegas Grand Prix,SAR,Williams,16.0,2.0,MEDIUM,HARD,0 days 00:45:38.197000
2023,Las Vegas Grand Prix,MAG,Haas F1 Team,15.0,2.0,MEDIUM,HARD,0 days 00:43:59.893000
2023,Las Vegas Grand Prix,MAG,Haas F1 Team,27.0,3.0,HARD,HARD,0 days 01:05:10.510000
2023,Las Vegas Grand Prix,TSU,AlphaTauri,11.0,2.0,SOFT,MEDIUM,0 days 00:37:27.328000
2023,Las Vegas Grand Prix,TSU,AlphaTauri,22.0,3.0,MEDIUM,HARD,0 days 00:56:18.393000
2023,Las Vegas Grand Prix,ALB,Williams,17.0,2.0,MEDIUM,HARD,0 days 00:47:15.372000
2023,Las Vegas Grand Prix,ZHO,Alfa Romeo,27.0,2.0,HARD,MEDIUM,0 days 01:05:09.929000
2023,Las Vegas Grand Prix,HUL,Haas F1 Team,13.0,2.0,MEDIUM,HARD,0 days 00:40:43.997000
2023,Las Vegas Grand Prix,HUL,Haas F1 Team,27.0,3.0,HARD,HARD,0 days 01:05:12.522000
2023,Las Vegas Grand Prix,RIC,AlphaTauri,18.0,2.0,MEDIUM,HARD,0 days 00:49:13.698000
2023,Las Vegas Grand Prix,OCO,Alpine,21.0,2.0,MEDIUM,HARD,0 days 00:53:55.574000
2023,Las Vegas Grand Prix,HAM,Mercedes,18.0,2.0,HARD,MEDIUM,0 days 00:49:12.981000
2023,Las Vegas Grand Prix,HAM,Mercedes,27.0,3.0,MEDIUM,HARD,0 days 01:05:18.259000
2023,Las Vegas Grand Prix,SAI,Ferrari,4.0,2.0,MEDIUM,HARD,0 days 00:23:18.895000
2023,Las Vegas Grand Prix,SAI,Ferrari,27.0,3.0,HARD,HARD,0 days 01:05:06.145000
2023,Las Vegas Grand Prix,RUS,Mercedes,16.0,2.0,MEDIUM,HARD,0 days 00:45:25.661000
2023,Las Vegas Grand Prix,RUS,Mercedes,27.0,3.0,HARD,HARD,0 days 01:05:05.562000
2023,Las Vegas Grand Prix,BOT,Alfa Romeo,2.0,2.0,MEDIUM,HARD,0 days 00:18:59.536000
2023,Las Vegas Grand Prix,BOT,Alfa Romeo,25.0,3.0,HARD,MEDIUM,0 days 01:01:10.280000
2023,Las Vegas Grand Prix,PIA,McLaren,17.0,2.0,HARD,HARD,0 days 00:47:19.016000
2023,Las Vegas Grand Prix,PIA,McLaren,44.0,3.0,HARD,MEDIUM,0 days 01:34:05.782000
2023,Abu Dhabi Grand Prix,VER,Red Bull Racing,17.0,2.0,MEDIUM,HARD,0 days 01:28:27.346000
2023,Abu Dhabi Grand Prix,VER,Red Bull Racing,44.0,3.0,HARD,HARD,0 days 02:08:57.555000
2023,Abu Dhabi Grand Prix,LEC,Ferrari,18.0,2.0,MEDIUM,HARD,0 days 01:30:00.166000
2023,Abu Dhabi Grand Prix,LEC,Ferrari,36.0,3.0,HARD,HARD,0 days 01:57:14.883000
2023,Abu Dhabi Grand Prix,RUS,Mercedes,15.0,2.0,MEDIUM,HARD,0 days 01:25:32.333000
2023,Abu Dhabi Grand Prix,RUS,Mercedes,35.0,3.0,HARD,HARD,0 days 01:55:47.440000
2023,Abu Dhabi Grand Prix,PER,Red Bull Racing,18.0,2.0,MEDIUM,HARD,0 days 01:30:11.006000
2023,Abu Dhabi Grand Prix,PER,Red Bull Racing,43.0,3.0,HARD,HARD,0 days 02:07:44.448000
2023,Abu Dhabi Grand Prix,NOR,McLaren,15.0,2.0,MEDIUM,HARD,0 days 01:25:34.080000
2023,Abu Dhabi Grand Prix,NOR,McLaren,34.0,3.0,HARD,HARD,0 days 01:54:19.559000
2023,Abu Dhabi Grand Prix,PIA,McLaren,14.0,2.0,MEDIUM,HARD,0 days 01:24:04.114000
2023,Abu Dhabi Grand Prix,PIA,McLaren,37.0,3.0,HARD,HARD,0 days 01:58:56.401000
2023,Abu Dhabi Grand Prix,ALO,Aston Martin,13.0,2.0,MEDIUM,HARD,0 days 01:22:34.383000
2023,Abu Dhabi Grand Prix,ALO,Aston Martin,37.0,3.0,HARD,HARD,0 days 01:59:01.910000
2023,Abu Dhabi Grand Prix,TSU,AlphaTauri,23.0,2.0,MEDIUM,HARD,0 days 01:37:44.884000
2023,Abu Dhabi Grand Prix,HAM,Mercedes,16.0,2.0,MEDIUM,HARD,0 days 01:27:12.641000
2023,Abu Dhabi Grand Prix,HAM,Mercedes,36.0,3.0,HARD,HARD,0 days 01:57:31.745000
2023,Abu Dhabi Grand Prix,STR,Aston Martin,23.0,2.0,HARD,HARD,0 days 01:37:48.771000
2023,Abu Dhabi Grand Prix,STR,Aston Martin,43.0,3.0,HARD,MEDIUM,0 days 02:08:09.098000
2023,Abu Dhabi Grand Prix,RIC,AlphaTauri,8.0,2.0,MEDIUM,HARD,0 days 01:15:05.988000
2023,Abu Dhabi Grand Prix,RIC,AlphaTauri,32.0,3.0,HARD,HARD,0 days 01:51:42.174000
2023,Abu Dhabi Grand Prix,OCO,Alpine,16.0,2.0,MEDIUM,HARD,0 days 01:27:13.390000
2023,Abu Dhabi Grand Prix,GAS,Alpine,18.0,2.0,MEDIUM,HARD,0 days 01:30:17.910000
2023,Abu Dhabi Grand Prix,GAS,Alpine,33.0,3.0,HARD,HARD,0 days 01:53:17.918000
2023,Abu Dhabi Grand Prix,ALB,Williams,17.0,2.0,MEDIUM,HARD,0 days 01:28:57.059000
2023,Abu Dhabi Grand Prix,ALB,Williams,44.0,3.0,HARD,HARD,0 days 02:09:59.211000
2023,Abu Dhabi Grand Prix,HUL,Haas F1 Team,14.0,2.0,MEDIUM,HARD,0 days 01:24:16.291000
2023,Abu Dhabi Grand Prix,HUL,Haas F1 Team,34.0,3.0,HARD,HARD,0 days 01:54:55.474000
2023,Abu Dhabi Grand Prix,SAR,Williams,16.0,2.0,MEDIUM,HARD,0 days 01:27:27.804000
2023,Abu Dhabi Grand Prix,SAR,Williams,42.0,3.0,HARD,HARD,0 days 02:07:10.549000
2023,Abu Dhabi Grand Prix,ZHO,Alfa Romeo,14.0,2.0,MEDIUM,HARD,0 days 01:24:20.746000
2023,Abu Dhabi Grand Prix,ZHO,Alfa Romeo,38.0,3.0,HARD,MEDIUM,0 days 02:01:03.796000
2023,Abu Dhabi Grand Prix,SAI,Ferrari,24.0,2.0,HARD,HARD,0 days 01:39:26.147000
2023,Abu Dhabi Grand Prix,SAI,Ferrari,57.0,3.0,HARD,SOFT,0 days 02:29:15.698000
2023,Abu Dhabi Grand Prix,BOT,Alfa Romeo,30.0,2.0,HARD,MEDIUM,0 days 01:48:55.078000
2023,Abu Dhabi Grand Prix,MAG,Haas F1 Team,6.0,2.0,MEDIUM,HARD,0 days 01:12:07.566000
2023,Abu Dhabi Grand Prix,MAG,Haas F1 Team,23.0,3.0,HARD,HARD,0 days 01:38:22.437000
2024,Bahrain Grand Prix,VER,Red Bull Racing,18.0,2.0,SOFT,HARD,0 days 01:29:29.818000
2024,Bahrain Grand Prix,VER,Red Bull Racing,38.0,3.0,HARD,SOFT,0 days 02:01:45.936000
2024,Bahrain Grand Prix,PER,Red Bull Racing,13.0,2.0,SOFT,HARD,0 days 01:21:34.307000
2024,Bahrain Grand Prix,PER,Red Bull Racing,37.0,3.0,HARD,SOFT,0 days 02:00:27.660000
2024,Bahrain Grand Prix,SAI,Ferrari,15.0,2.0,SOFT,HARD,0 days 01:24:49.786000
2024,Bahrain Grand Prix,SAI,Ferrari,36.0,3.0,HARD,HARD,0 days 01:58:53.972000
2024,Bahrain Grand Prix,LEC,Ferrari,12.0,2.0,SOFT,HARD,0 days 01:19:59.094000
2024,Bahrain Grand Prix,LEC,Ferrari,35.0,3.0,HARD,HARD,0 days 01:57:29.729000
2024,Bahrain Grand Prix,RUS,Mercedes,12.0,2.0,SOFT,HARD,0 days 01:19:56.543000
2024,Bahrain Grand Prix,RUS,Mercedes,32.0,3.0,HARD,HARD,0 days 01:52:38.734000
2024,Bahrain Grand Prix,NOR,McLaren,14.0,2.0,SOFT,HARD,0 days 01:23:17.963000
2024,Bahrain Grand Prix,NOR,McLaren,34.0,3.0,HARD,HARD,0 days 01:55:56.293000
2024,Bahrain Grand Prix,HAM,Mercedes,13.0,2.0,SOFT,HARD,0 days 01:21:45.235000
2024,Bahrain Grand Prix,HAM,Mercedes,34.0,3.0,HARD,HARD,0 days 01:56:00.739000
2024,Bahrain Grand Prix,PIA,McLaren,13.0,2.0,SOFT,HARD,0 days 01:21:43.013000
2024,Bahrain Grand Prix,PIA,McLaren,35.0,3.0,HARD,HARD,0 days 01:57:39.890000
2024,Bahrain Grand Prix,ALO,Aston Martin,16.0,2.0,SOFT,HARD,0 days 01:26:42.614000
2024,Bahrain Grand Prix,ALO,Aston Martin,42.0,3.0,HARD,HARD,0 days 02:09:14.948000
2024,Bahrain Grand Prix,STR,Aston Martin,10.0,2.0,SOFT,HARD,0 days 01:17:00.252000
2024,Bahrain Grand Prix,STR,Aston Martin,28.0,3.0,HARD,HARD,0 days 01:46:41.639000
2024,Bahrain Grand Prix,ZHO,Kick Sauber,10.0,2.0,SOFT,HARD,0 days 01:16:58.562000
2024,Bahrain Grand Prix,ZHO,Kick Sauber,29.0,3.0,HARD,HARD,0 days 01:48:16.590000
2024,Bahrain Grand Prix,MAG,Haas F1 Team,12.0,2.0,SOFT,HARD,0 days 01:20:15.074000
2024,Bahrain Grand Prix,MAG,Haas F1 Team,33.0,3.0,HARD,HARD,0 days 01:54:53.730000
2024,Bahrain Grand Prix,RIC,RB,14.0,2.0,SOFT,HARD,0 days 01:23:36.494000
2024,Bahrain Grand Prix,RIC,RB,36.0,3.0,HARD,SOFT,0 days 01:59:50.927000
2024,Bahrain Grand Prix,TSU,RB,15.0,2.0,SOFT,HARD,0 days 01:25:07.299000
2024,Bahrain Grand Prix,TSU,RB,35.0,3.0,HARD,HARD,0 days 01:58:04.212000
2024,Bahrain Grand Prix,ALB,Williams,16.0,2.0,SOFT,HARD,0 days 01:26:48.248000
2024,Bahrain Grand Prix,ALB,Williams,37.0,3.0,HARD,HARD,0 days 02:01:27.379000
2024,Bahrain Grand Prix,HUL,Haas F1 Team,2.0,2.0,SOFT,HARD,0 days 01:04:04.671000
2024,Bahrain Grand Prix,HUL,Haas F1 Team,21.0,3.0,HARD,HARD,0 days 01:35:27.047000
2024,Bahrain Grand Prix,HUL,Haas F1 Team,42.0,4.0,HARD,SOFT,0 days 02:09:45.675000
2024,Bahrain Grand Prix,OCO,Alpine,11.0,2.0,SOFT,HARD,0 days 01:18:39.408000
2024,Bahrain Grand Prix,OCO,Alpine,31.0,3.0,HARD,HARD,0 days 01:51:49.213000
2024,Bahrain Grand Prix,GAS,Alpine,13.0,2.0,SOFT,HARD,0 days 01:22:02.937000
2024,Bahrain Grand Prix,GAS,Alpine,32.0,3.0,HARD,HARD,0 days 01:53:30.513000
2024,Bahrain Grand Prix,GAS,Alpine,44.0,4.0,HARD,SOFT,0 days 02:13:11.694000
2024,Bahrain Grand Prix,BOT,Kick Sauber,13.0,2.0,SOFT,HARD,0 days 01:22:03.345000
2024,Bahrain Grand Prix,BOT,Kick Sauber,31.0,3.0,HARD,HARD,0 days 01:52:42.259000
2024,Bahrain Grand Prix,SAR,Williams,11.0,2.0,SOFT,HARD,0 days 01:19:51.742000
2024,Bahrain Grand Prix,SAR,Williams,29.0,3.0,HARD,HARD,0 days 01:49:55.206000
2024,Bahrain Grand Prix,SAR,Williams,41.0,4.0,HARD,SOFT,0 days 02:09:42.058000
2024,Saudi Arabian Grand Prix,VER,Red Bull Racing,8.0,2.0,MEDIUM,HARD,0 days 01:14:21.360000
2024,Saudi Arabian Grand Prix,PER,Red Bull Racing,8.0,2.0,MEDIUM,HARD,0 days 01:14:23.836000
2024,Saudi Arabian Grand Prix,ALO,Aston Martin,8.0,2.0,MEDIUM,HARD,0 days 01:14:28.719000
2024,Saudi Arabian Grand Prix,LEC,Ferrari,8.0,2.0,MEDIUM,HARD,0 days 01:14:24.712000
2024,Saudi Arabian Grand Prix,SAR,Williams,8.0,2.0,MEDIUM,HARD,0 days 01:14:45.442000
2024,Saudi Arabian Grand Prix,MAG,Haas F1 Team,8.0,2.0,MEDIUM,HARD,0 days 01:14:39.289000
2024,Saudi Arabian Grand Prix,TSU,RB,8.0,2.0,MEDIUM,HARD,0 days 01:14:36.977000
2024,Saudi Arabian Grand Prix,ALB,Williams,8.0,2.0,MEDIUM,HARD,0 days 01:14:39.995000
2024,Saudi Arabian Grand Prix,ZHO,Kick Sauber,42.0,2.0,MEDIUM,SOFT,0 days 02:10:07.228000
2024,Saudi Arabian Grand Prix,HUL,Haas F1 Team,34.0,2.0,MEDIUM,HARD,0 days 01:56:59.742000
2024,Saudi Arabian Grand Prix,RIC,RB,8.0,2.0,MEDIUM,HARD,0 days 01:14:57.232000
2024,Saudi Arabian Grand Prix,OCO,Alpine,8.0,2.0,MEDIUM,HARD,0 days 01:14:41.996000
2024,Saudi Arabian Grand Prix,BEA,Ferrari,8.0,2.0,SOFT,HARD,0 days 01:14:37.804000
2024,Saudi Arabian Grand Prix,NOR,McLaren,38.0,2.0,MEDIUM,SOFT,0 days 02:02:45.721000
2024,Saudi Arabian Grand Prix,HAM,Mercedes,37.0,2.0,MEDIUM,SOFT,0 days 02:01:14.387000
2024,Saudi Arabian Grand Prix,RUS,Mercedes,8.0,2.0,MEDIUM,HARD,0 days 01:14:32.654000
2024,Saudi Arabian Grand Prix,BOT,Kick Sauber,8.0,2.0,SOFT,HARD,0 days 01:14:44.229000
2024,Saudi Arabian Grand Prix,BOT,Kick Sauber,36.0,3.0,HARD,SOFT,0 days 02:00:39.497000
2024,Saudi Arabian Grand Prix,PIA,McLaren,8.0,2.0,MEDIUM,HARD,0 days 01:14:26.915000
2024,Australian Grand Prix,GAS,Alpine,18.0,2.0,MEDIUM,HARD,0 days 01:24:37.755000
2024,Australian Grand Prix,GAS,Alpine,42.0,3.0,HARD,HARD,0 days 01:58:22.303000
2024,Australian Grand Prix,PER,Red Bull Racing,15.0,2.0,MEDIUM,HARD,0 days 01:19:46.639000
2024,Australian Grand Prix,PER,Red Bull Racing,36.0,3.0,HARD,HARD,0 days 01:49:18.909000
2024,Australian Grand Prix,ALO,Aston Martin,18.0,2.0,HARD,MEDIUM,0 days 01:24:11.194000
2024,Australian Grand Prix,ALO,Aston Martin,42.0,3.0,MEDIUM,HARD,0 days 01:57:38.336000
2024,Australian Grand Prix,LEC,Ferrari,10.0,2.0,MEDIUM,HARD,0 days 01:12:43.184000
2024,Australian Grand Prix,LEC,Ferrari,35.0,3.0,HARD,HARD,0 days 01:47:35.762000
2024,Australian Grand Prix,STR,Aston Martin,9.0,2.0,MEDIUM,HARD,0 days 01:11:27.212000
2024,Australian Grand Prix,STR,Aston Martin,38.0,3.0,HARD,HARD,0 days 01:52:20.728000
2024,Australian Grand Prix,MAG,Haas F1 Team,8.0,2.0,MEDIUM,HARD,0 days 01:10:12.134000
2024,Australian Grand Prix,MAG,Haas F1 Team,34.0,3.0,HARD,HARD,0 days 01:47:00.339000
2024,Australian Grand Prix,TSU,RB,10.0,2.0,MEDIUM,HARD,0 days 01:12:54.337000
2024,Australian Grand Prix,TSU,RB,37.0,3.0,HARD,HARD,0 days 01:51:01.009000
2024,Australian Grand Prix,ALB,Williams,7.0,2.0,MEDIUM,HARD,0 days 01:08:47.042000
2024,Australian Grand Prix,ALB,Williams,28.0,3.0,HARD,HARD,0 days 01:38:37.633000
2024,Australian Grand Prix,ZHO,Kick Sauber,7.0,2.0,SOFT,HARD,0 days 01:08:54.686000
2024,Australian Grand Prix,ZHO,Kick Sauber,36.0,3.0,HARD,HARD,0 days 01:50:11.558000
2024,Australian Grand Prix,HUL,Haas F1 Team,18.0,2.0,HARD,MEDIUM,0 days 01:24:30.541000
2024,Australian Grand Prix,HUL,Haas F1 Team,36.0,3.0,MEDIUM,HARD,0 days 01:49:41.346000
2024,Australian Grand Prix,RIC,RB,6.0,2.0,SOFT,HARD,0 days 01:07:29.274000
2024,Australian Grand Prix,RIC,RB,30.0,3.0,HARD,HARD,0 days 01:41:32.918000
2024,Australian Grand Prix,OCO,Alpine,10.0,2.0,MEDIUM,HARD,0 days 01:12:58.790000
2024,Australian Grand Prix,OCO,Alpine,17.0,3.0,HARD,HARD,0 days 01:23:31.908000
2024,Australian Grand Prix,OCO,Alpine,43.0,4.0,HARD,HARD,0 days 01:59:53.192000
2024,Australian Grand Prix,NOR,McLaren,15.0,2.0,MEDIUM,HARD,0 days 01:19:39.038000
2024,Australian Grand Prix,NOR,McLaren,41.0,3.0,HARD,HARD,0 days 01:55:46.243000
2024,Australian Grand Prix,HAM,Mercedes,8.0,2.0,SOFT,HARD,0 days 01:10:05.478000
2024,Australian Grand Prix,SAI,Ferrari,17.0,2.0,MEDIUM,HARD,0 days 01:22:31.078000
2024,Australian Grand Prix,SAI,Ferrari,42.0,3.0,HARD,HARD,0 days 01:56:57.685000
2024,Australian Grand Prix,RUS,Mercedes,9.0,2.0,MEDIUM,HARD,0 days 01:11:25.657000
2024,Australian Grand Prix,RUS,Mercedes,46.0,3.0,HARD,HARD,0 days 02:03:07.217000
2024,Australian Grand Prix,BOT,Kick Sauber,9.0,2.0,MEDIUM,HARD,0 days 01:12:02.554000
2024,Australian Grand Prix,BOT,Kick Sauber,37.0,3.0,HARD,HARD,0 days 01:51:32.392000
2024,Australian Grand Prix,PIA,McLaren,10.0,2.0,MEDIUM,HARD,0 days 01:12:44.409000
2024,Australian Grand Prix,PIA,McLaren,40.0,3.0,HARD,HARD,0 days 01:54:33.510000
2024,Japanese Grand Prix,VER,Red Bull Racing,2.0,2.0,MEDIUM,MEDIUM,0 days 01:33:22.630000
2024,Japanese Grand Prix,VER,Red Bull Racing,17.0,3.0,MEDIUM,MEDIUM,0 days 01:59:20.048000
2024,Japanese Grand Prix,VER,Red Bull Racing,35.0,4.0,MEDIUM,HARD,0 days 02:28:39.148000
2024,Japanese Grand Prix,PER,Red Bull Racing,2.0,2.0,MEDIUM,MEDIUM,0 days 01:33:24.869000
2024,Japanese Grand Prix,PER,Red Bull Racing,16.0,3.0,MEDIUM,MEDIUM,0 days 01:57:46.300000
2024,Japanese Grand Prix,PER,Red Bull Racing,34.0,4.0,MEDIUM,HARD,0 days 02:27:13.283000
2024,Japanese Grand Prix,SAI,Ferrari,2.0,2.0,MEDIUM,MEDIUM,0 days 01:33:30.557000
2024,Japanese Grand Prix,SAI,Ferrari,16.0,3.0,MEDIUM,MEDIUM,0 days 01:57:51.413000
2024,Japanese Grand Prix,SAI,Ferrari,37.0,4.0,MEDIUM,HARD,0 days 02:32:09.477000
2024,Japanese Grand Prix,LEC,Ferrari,2.0,2.0,MEDIUM,MEDIUM,0 days 01:33:46.870000
2024,Japanese Grand Prix,LEC,Ferrari,27.0,3.0,MEDIUM,HARD,0 days 02:15:57.636000
2024,Japanese Grand Prix,NOR,McLaren,2.0,2.0,MEDIUM,MEDIUM,0 days 01:33:26.064000
2024,Japanese Grand Prix,NOR,McLaren,12.0,3.0,MEDIUM,HARD,0 days 01:51:17.050000
2024,Japanese Grand Prix,NOR,McLaren,27.0,4.0,HARD,HARD,0 days 02:15:59.456000
2024,Japanese Grand Prix,ALO,Aston Martin,2.0,2.0,SOFT,SOFT,0 days 01:33:35.906000
2024,Japanese Grand Prix,ALO,Aston Martin,14.0,3.0,SOFT,MEDIUM,0 days 01:54:40.642000
2024,Japanese Grand Prix,ALO,Aston Martin,34.0,4.0,MEDIUM,HARD,0 days 02:27:28.703000
2024,Japanese Grand Prix,RUS,Mercedes,2.0,2.0,MEDIUM,HARD,0 days 01:33:49.253000
2024,Japanese Grand Prix,RUS,Mercedes,23.0,3.0,HARD,HARD,0 days 02:09:35.158000
2024,Japanese Grand Prix,RUS,Mercedes,38.0,4.0,HARD,MEDIUM,0 days 02:34:02.091000
2024,Japanese Grand Prix,PIA,McLaren,2.0,2.0,MEDIUM,MEDIUM,0 days 01:33:39.370000
2024,Japanese Grand Prix,PIA,McLaren,13.0,3.0,MEDIUM,HARD,0 days 01:53:05.616000
2024,Japanese Grand Prix,PIA,McLaren,33.0,4.0,HARD,HARD,0 days 02:25:55.700000
2024,Japanese Grand Prix,HAM,Mercedes,2.0,2.0,MEDIUM,HARD,0 days 01:33:43.439000
2024,Japanese Grand Prix,HAM,Mercedes,24.0,3.0,HARD,HARD,0 days 02:11:17.099000
2024,Japanese Grand Prix,HAM,Mercedes,40.0,4.0,HARD,MEDIUM,0 days 02:37:20.115000
2024,Japanese Grand Prix,TSU,RB,2.0,2.0,MEDIUM,SOFT,0 days 01:36:18.341000
2024,Japanese Grand Prix,TSU,RB,8.0,3.0,SOFT,HARD,0 days 01:44:57.955000
2024,Japanese Grand Prix,TSU,RB,23.0,4.0,HARD,HARD,0 days 02:10:02.785000
2024,Japanese Grand Prix,HUL,Haas F1 Team,2.0,2.0,SOFT,SOFT,0 days 01:33:52.161000
2024,Japanese Grand Prix,HUL,Haas F1 Team,6.0,3.0,SOFT,HARD,0 days 01:41:44.266000
2024,Japanese Grand Prix,HUL,Haas F1 Team,34.0,4.0,HARD,HARD,0 days 02:28:20.070000
