driver,race,stint,compound,stint_length,avg_lap_time
VER,Canadian Grand Prix,2.0,INTERMEDIATE,19.0,86.27193333333334
VER,Canadian Grand Prix,3.0,HARD,27.0,76.2959
VER,Canadian Grand Prix,3.0,MEDIUM,28.0,76.5505
VER,Chinese Grand Prix,1.0,MEDIUM,12.0,100.97836363636362
VER,Chinese Grand Prix,2.0,HARD,8.0,99.98214285714286
VER,Chinese Grand Prix,3.0,HARD,33.0,99.19396
VER,Dutch Grand Prix,1.0,MEDIUM,26.0,76.36748
VER,Dutch Grand Prix,1.0,SOFT,17.0,76.5006875
VER,Dutch Grand Prix,2.0,HARD,40.0,75.08305128205129
VER,Dutch Grand Prix,2.0,INTERMEDIATE,8.0,83.36771428571429
VER,Dutch Grand Prix,2.0,MEDIUM,29.0,76.13557142857142
VER,Dutch Grand Prix,3.0,HARD,7.0,74.58619999999999
VER,Dutch Grand Prix,3.0,SOFT,37.0,75.70376666666667
VER,Dutch Grand Prix,4.0,SOFT,12.0,74.2006
VER,Dutch Grand Prix,5.0,SOFT,19.0,74.04
VER,Dutch Grand Prix,7.0,INTERMEDIATE,12.0,82.161
VER,Emilia Romagna Grand Prix,1.0,INTERMEDIATE,18.0,91.04357142857143
VER,Emilia Romagna Grand Prix,1.0,MEDIUM,23.0,81.14018181818182
VER,Emilia Romagna Grand Prix,2.0,HARD,39.0,80.72297368421053
VER,Emilia Romagna Grand Prix,2.0,MEDIUM,31.0,81.14953333333332
VER,Emilia Romagna Grand Prix,3.0,SOFT,12.0,79.79445454545454
VER,French Grand Prix,1.0,MEDIUM,15.0,98.89571428571428
VER,French Grand Prix,2.0,HARD,37.0,98.01178125
VER,Hungarian Grand Prix,1.0,MEDIUM,25.0,84.4796
VER,Hungarian Grand Prix,1.0,SOFT,16.0,84.55816666666666
VER,Hungarian Grand Prix,2.0,HARD,27.0,83.64592307692307
VER,Hungarian Grand Prix,2.0,MEDIUM,21.0,83.66735
VER,Hungarian Grand Prix,3.0,MEDIUM,32.0,82.79019402985075
VER,Italian Grand Prix,1.0,HARD,21.0,85.3206
VER,Italian Grand Prix,1.0,MEDIUM,19.0,86.4565
VER,Italian Grand Prix,1.0,SOFT,24.0,85.81304761904762
VER,Italian Grand Prix,2.0,HARD,31.0,85.13855319148936
VER,Italian Grand Prix,2.0,MEDIUM,22.0,84.94195238095237
VER,Italian Grand Prix,3.0,MEDIUM,12.0,82.778
VER,Japanese Grand Prix,1.0,MEDIUM,15.0,98.154
VER,Japanese Grand Prix,2.0,MEDIUM,20.0,97.54077419354839
VER,Japanese Grand Prix,2.0,WET,4.0,110.761
VER,Japanese Grand Prix,3.0,HARD,16.0,96.0054
VER,Japanese Grand Prix,3.0,INTERMEDIATE,21.0,107.0743
VER,Japanese Grand Prix,3.0,MEDIUM,17.0,96.5231875
VER,Japanese Grand Prix,4.0,HARD,19.0,94.72661111111111
VER,Las Vegas Grand Prix,1.0,MEDIUM,15.0,99.31405555555556
VER,Las Vegas Grand Prix,2.0,HARD,15.0,98.20495454545454
VER,Las Vegas Grand Prix,3.0,HARD,24.0,96.82986046511628
VER,Mexico City Grand Prix,1.0,MEDIUM,25.0,82.90011428571428
VER,Mexico City Grand Prix,1.0,SOFT,27.0,83.29291304347826
VER,Mexico City Grand Prix,2.0,HARD,40.0,81.76409803921568
VER,Mexico City Grand Prix,2.0,MEDIUM,39.0,82.43107894736842
VER,Mexico City Grand Prix,4.0,HARD,38.0,82.23705714285714
VER,Miami Grand Prix,1.0,HARD,40.0,92.16215384615384
VER,Miami Grand Prix,1.0,MEDIUM,25.0,93.5190888888889
VER,Miami Grand Prix,2.0,HARD,34.0,91.96988461538461
VER,Miami Grand Prix,2.0,MEDIUM,12.0,90.54945454545454
VER,Monaco Grand Prix,1.0,MEDIUM,40.0,77.50646153846154
VER,Monaco Grand Prix,1.0,WET,17.0,96.75540000000001
VER,Monaco Grand Prix,2.0,INTERMEDIATE,23.0,93.99009090909091
VER,Monaco Grand Prix,2.0,MEDIUM,40.0,80.11884615384616
VER,Monaco Grand Prix,3.0,HARD,27.0,76.28070370370371
VER,Monaco Grand Prix,4.0,MEDIUM,34.0,79.35069696969697
VER,Qatar Grand Prix,1.0,MEDIUM,34.0,86.42340476190476
VER,Qatar Grand Prix,2.0,MEDIUM,19.0,87.7208
VER,Qatar Grand Prix,3.0,HARD,16.0,85.9006
VER,Qatar Grand Prix,4.0,HARD,22.0,83.38086666666666
VER,Qatar Grand Prix,4.0,MEDIUM,6.0,85.1346
VER,Saudi Arabian Grand Prix,1.0,MEDIUM,17.0,95.00794285714287
VER,Saudi Arabian Grand Prix,2.0,HARD,40.0,92.93701063829786
VER,Singapore Grand Prix,1.0,HARD,39.0,100.7372857142857
VER,Singapore Grand Prix,1.0,INTERMEDIATE,34.0,121.12439130434782
VER,Singapore Grand Prix,1.0,MEDIUM,28.0,98.15574074074074
VER,Singapore Grand Prix,2.0,HARD,33.0,96.719875
VER,Singapore Grand Prix,2.0,MEDIUM,22.0,97.55616666666667
VER,Singapore Grand Prix,3.0,SOFT,19.0,110.73177777777778
VER,Spanish Grand Prix,1.0,MEDIUM,25.0,80.230625
VER,Spanish Grand Prix,1.0,SOFT,19.0,84.25753846153846
VER,Spanish Grand Prix,2.0,HARD,25.0,79.041875
VER,Spanish Grand Prix,2.0,MEDIUM,26.0,82.77355263157895
VER,Spanish Grand Prix,3.0,SOFT,22.0,80.6060625
VER,Spanish Grand Prix,4.0,MEDIUM,22.0,86.70333333333333
VER,São Paulo Grand Prix,1.0,INTERMEDIATE,29.0,85.53034615384617
VER,São Paulo Grand Prix,2.0,INTERMEDIATE,37.0,82.78878125
VER,São Paulo Grand Prix,2.0,MEDIUM,15.0,76.70421428571429
VER,São Paulo Grand Prix,3.0,SOFT,31.0,77.42726086956522
VER,São Paulo Grand Prix,4.0,MEDIUM,28.0,75.3212962962963
VER,São Paulo Grand Prix,4.0,SOFT,23.0,74.78435714285715
VER,São Paulo Grand Prix,5.0,SOFT,15.0,74.01657142857142
VER,United States Grand Prix,1.0,MEDIUM,24.0,101.46444444444444
VER,United States Grand Prix,2.0,HARD,31.0,99.60845238095239
VER,United States Grand Prix,2.0,MEDIUM,18.0,101.33288235294118
VER,United States Grand Prix,3.0,HARD,21.0,100.41335000000001
VER,United States Grand Prix,3.0,MEDIUM,21.0,100.2083
VET,Abu Dhabi Grand Prix,1.0,MEDIUM,24.0,92.56730434782608
VET,Abu Dhabi Grand Prix,2.0,HARD,34.0,91.072875
VET,Australian Grand Prix,1.0,HARD,23.0,86.56217647058824
VET,Austrian Grand Prix,1.0,HARD,20.0,72.34949999999999
VET,Austrian Grand Prix,2.0,MEDIUM,25.0,72.13418181818182
VET,Azerbaijan Grand Prix,1.0,MEDIUM,9.0,110.44985714285714
VET,Azerbaijan Grand Prix,2.0,HARD,40.0,109.7608857142857
VET,Belgian Grand Prix,1.0,MEDIUM,14.0,115.30455555555555
VET,Belgian Grand Prix,2.0,HARD,18.0,114.4805294117647
VET,Belgian Grand Prix,3.0,MEDIUM,12.0,112.90060000000001
VET,British Grand Prix,2.0,SOFT,4.0,104.71466666666667
VET,British Grand Prix,3.0,MEDIUM,34.0,94.52983870967742
VET,British Grand Prix,4.0,MEDIUM,15.0,93.2168
VET,Canadian Grand Prix,1.0,MEDIUM,5.0,80.68166666666667
VET,Canadian Grand Prix,2.0,HARD,13.0,78.79377777777778
VET,Canadian Grand Prix,3.0,HARD,40.0,78.9799375
VET,Dutch Grand Prix,1.0,SOFT,8.0,78.42514285714286
VET,Dutch Grand Prix,2.0,MEDIUM,26.0,78.01229166666667
VET,Dutch Grand Prix,3.0,HARD,11.0,77.00888888888889
VET,Dutch Grand Prix,4.0,SOFT,6.0,75.3282
VET,Dutch Grand Prix,5.0,SOFT,24.0,76.16375000000001
VET,Emilia Romagna Grand Prix,1.0,INTERMEDIATE,16.0,93.61158333333333
VET,Emilia Romagna Grand Prix,2.0,MEDIUM,40.0,82.68391891891892
VET,French Grand Prix,1.0,MEDIUM,19.0,100.7695
VET,French Grand Prix,2.0,HARD,35.0,99.78148387096775
VET,Hungarian Grand Prix,1.0,SOFT,14.0,85.69490909090909
VET,Hungarian Grand Prix,2.0,MEDIUM,31.0,85.11075862068965
VET,Hungarian Grand Prix,3.0,MEDIUM,23.0,84.0695
VET,Italian Grand Prix,1.0,MEDIUM,11.0,88.19188888888888
VET,Japanese Grand Prix,3.0,INTERMEDIATE,23.0,108.80422727272726
VET,Mexico City Grand Prix,1.0,SOFT,37.0,85.07741666666666
VET,Mexico City Grand Prix,2.0,MEDIUM,33.0,84.21329999999999
VET,Miami Grand Prix,1.0,HARD,40.0,95.78202702702703
VET,Miami Grand Prix,2.0,MEDIUM,14.0,94.32742857142857
VET,Monaco Grand Prix,1.0,WET,5.0,104.51033333333334
VET,Monaco Grand Prix,2.0,INTERMEDIATE,16.0,94.83380000000001
VET,Monaco Grand Prix,3.0,HARD,3.0,83.591
VET,Monaco Grand Prix,4.0,HARD,40.0,80.52658064516129
VET,Singapore Grand Prix,1.0,INTERMEDIATE,33.0,121.80647826086957
VET,Singapore Grand Prix,2.0,MEDIUM,25.0,113.03979999999999
VET,Spanish Grand Prix,1.0,SOFT,23.0,90.73984210526316
VET,Spanish Grand Prix,2.0,SOFT,23.0,89.1881052631579
VET,Spanish Grand Prix,3.0,MEDIUM,24.0,88.53695454545455
VET,São Paulo Grand Prix,1.0,SOFT,25.0,77.49010526315789
VET,São Paulo Grand Prix,2.0,MEDIUM,19.0,76.94870588235294
VET,São Paulo Grand Prix,3.0,MEDIUM,27.0,76.24717647058823
VET,United States Grand Prix,1.0,MEDIUM,18.0,103.940125
VET,United States Grand Prix,2.0,MEDIUM,23.0,102.33353333333334
VET,United States Grand Prix,3.0,HARD,16.0,102.36699999999999
ZHO,Abu Dhabi Grand Prix,1.0,MEDIUM,14.0,91.72078125
ZHO,Abu Dhabi Grand Prix,2.0,HARD,28.0,90.87895945945945
ZHO,Abu Dhabi Grand Prix,3.0,HARD,18.0,88.58270588235294
ZHO,Abu Dhabi Grand Prix,3.0,MEDIUM,21.0,89.65125
ZHO,Abu Dhabi Grand Prix,3.0,SOFT,13.0,90.996
ZHO,Australian Grand Prix,1.0,MEDIUM,20.0,86.23733333333332
ZHO,Australian Grand Prix,1.0,SOFT,5.0,84.1
ZHO,Australian Grand Prix,2.0,HARD,37.0,83.90798305084746
ZHO,Australian Grand Prix,3.0,HARD,40.0,83.15714285714286
ZHO,Austrian Grand Prix,1.0,HARD,27.0,72.52285416666668
ZHO,Austrian Grand Prix,2.0,HARD,21.0,71.4807
ZHO,Austrian Grand Prix,2.0,MEDIUM,22.0,71.80448
ZHO,Austrian Grand Prix,3.0,HARD,29.0,71.19500000000001
ZHO,Austrian Grand Prix,4.0,HARD,32.0,70.5128064516129
ZHO,Azerbaijan Grand Prix,1.0,HARD,34.0,110.73090625
ZHO,Azerbaijan Grand Prix,1.0,MEDIUM,9.0,110.2962
ZHO,Azerbaijan Grand Prix,2.0,HARD,24.0,108.96161764705883
ZHO,Azerbaijan Grand Prix,2.0,MEDIUM,16.0,108.11614285714286
ZHO,Bahrain Grand Prix,1.0,SOFT,14.0,100.69123333333333
ZHO,Bahrain Grand Prix,2.0,HARD,19.0,98.45888571428571
ZHO,Bahrain Grand Prix,2.0,MEDIUM,21.0,99.61855
ZHO,Bahrain Grand Prix,3.0,HARD,28.0,96.85614814814815
ZHO,Bahrain Grand Prix,3.0,MEDIUM,7.0,97.19099999999999
ZHO,Bahrain Grand Prix,3.0,SOFT,24.0,98.47488888888888
ZHO,Bahrain Grand Prix,4.0,SOFT,15.0,97.454375
ZHO,Belgian Grand Prix,1.0,HARD,4.0,112.23750000000001
ZHO,Belgian Grand Prix,1.0,MEDIUM,13.0,116.19699999999999
ZHO,Belgian Grand Prix,1.0,SOFT,6.0,115.5486
ZHO,Belgian Grand Prix,2.0,MEDIUM,17.0,114.84257142857143
ZHO,Belgian Grand Prix,3.0,SOFT,19.0,113.0460606060606
ZHO,British Grand Prix,1.0,MEDIUM,23.0,94.29936363636365
ZHO,British Grand Prix,1.0,SOFT,11.0,94.4325
ZHO,British Grand Prix,2.0,HARD,7.0,92.88766666666668
ZHO,British Grand Prix,2.0,MEDIUM,6.0,95.57480000000001
ZHO,British Grand Prix,3.0,INTERMEDIATE,6.0,108.4002
ZHO,British Grand Prix,4.0,INTERMEDIATE,10.0,103.90833333333333
ZHO,British Grand Prix,4.0,SOFT,19.0,92.47492857142856
ZHO,British Grand Prix,5.0,SOFT,14.0,91.70100000000001
ZHO,Canadian Grand Prix,1.0,INTERMEDIATE,23.0,92.72922727272727
ZHO,Canadian Grand Prix,1.0,MEDIUM,18.0,79.36386956521739
ZHO,Canadian Grand Prix,2.0,HARD,28.0,79.03869047619048
ZHO,Canadian Grand Prix,2.0,INTERMEDIATE,19.0,88.93457142857143
ZHO,Canadian Grand Prix,3.0,HARD,37.0,77.69265384615385
ZHO,Canadian Grand Prix,3.0,MEDIUM,7.0,87.6155
ZHO,Canadian Grand Prix,4.0,MEDIUM,17.0,79.15483333333333
ZHO,Chinese Grand Prix,1.0,MEDIUM,7.0,104.02933333333333
ZHO,Chinese Grand Prix,2.0,HARD,12.0,102.60645454545455
ZHO,Chinese Grand Prix,3.0,HARD,16.0,101.739375
ZHO,Chinese Grand Prix,4.0,SOFT,16.0,100.2868
ZHO,Dutch Grand Prix,1.0,MEDIUM,17.0,78.219375
ZHO,Dutch Grand Prix,1.0,SOFT,11.0,78.4717
ZHO,Dutch Grand Prix,2.0,HARD,32.0,77.60341935483872
ZHO,Dutch Grand Prix,2.0,INTERMEDIATE,8.0,85.46400000000001
ZHO,Dutch Grand Prix,2.0,SOFT,27.0,77.62534782608695
ZHO,Dutch Grand Prix,3.0,MEDIUM,26.0,77.54070967741936
ZHO,Dutch Grand Prix,3.0,SOFT,19.0,76.39622222222222
ZHO,Dutch Grand Prix,4.0,SOFT,22.0,75.92952380952381
ZHO,Dutch Grand Prix,5.0,INTERMEDIATE,2.0,85.085
ZHO,Dutch Grand Prix,5.0,SOFT,20.0,76.44383333333333
ZHO,Emilia Romagna Grand Prix,1.0,HARD,32.0,83.07051612903226
ZHO,Emilia Romagna Grand Prix,1.0,INTERMEDIATE,17.0,94.69438461538462
ZHO,Emilia Romagna Grand Prix,2.0,MEDIUM,40.0,82.55392537313433
ZHO,French Grand Prix,1.0,MEDIUM,8.0,101.2962857142857
ZHO,French Grand Prix,2.0,HARD,12.0,100.442875
ZHO,French Grand Prix,3.0,HARD,25.0,100.55520833333333
ZHO,Hungarian Grand Prix,1.0,MEDIUM,26.0,86.08730555555556
ZHO,Hungarian Grand Prix,2.0,HARD,32.0,85.68329333333334
ZHO,Hungarian Grand Prix,3.0,HARD,36.0,84.81561290322581
ZHO,Hungarian Grand Prix,3.0,SOFT,18.0,82.97886666666666
ZHO,Italian Grand Prix,1.0,MEDIUM,17.0,87.35227027027027
ZHO,Italian Grand Prix,2.0,HARD,38.0,86.65002409638555
ZHO,Italian Grand Prix,3.0,MEDIUM,17.0,86.6133125
ZHO,Japanese Grand Prix,2.0,SOFT,8.0,103.70233333333334
ZHO,Japanese Grand Prix,2.0,WET,6.0,115.24933333333333
ZHO,Japanese Grand Prix,3.0,HARD,3.0,97.33
ZHO,Japanese Grand Prix,3.0,INTERMEDIATE,8.0,108.888
ZHO,Japanese Grand Prix,3.0,SOFT,18.0,100.10373333333334
ZHO,Japanese Grand Prix,4.0,HARD,23.0,98.36659090909092
ZHO,Japanese Grand Prix,4.0,INTERMEDIATE,10.0,108.21877777777779
ZHO,Las Vegas Grand Prix,1.0,HARD,25.0,100.74263157894737
ZHO,Las Vegas Grand Prix,1.0,MEDIUM,11.0,100.04644444444445
ZHO,Las Vegas Grand Prix,2.0,HARD,23.0,99.39680952380952
ZHO,Las Vegas Grand Prix,2.0,MEDIUM,24.0,98.76004545454545
ZHO,Las Vegas Grand Prix,3.0,HARD,16.0,97.09086666666667
ZHO,Mexico City Grand Prix,1.0,HARD,40.0,83.86930303030303
ZHO,Mexico City Grand Prix,1.0,MEDIUM,40.0,85.04108928571429
ZHO,Mexico City Grand Prix,2.0,HARD,10.0,84.57811111111111
ZHO,Mexico City Grand Prix,2.0,MEDIUM,28.0,82.17657692307692
ZHO,Mexico City Grand Prix,2.0,SOFT,25.0,83.9356956521739
ZHO,Mexico City Grand Prix,3.0,HARD,40.0,86.0516923076923
ZHO,Miami Grand Prix,1.0,HARD,30.0,93.86831034482759
ZHO,Miami Grand Prix,1.0,MEDIUM,27.0,94.5842142857143
ZHO,Miami Grand Prix,2.0,MEDIUM,26.0,92.12348
ZHO,Miami Grand Prix,2.0,SOFT,29.0,92.96611999999999
ZHO,Monaco Grand Prix,1.0,WET,18.0,100.1344375
ZHO,Monaco Grand Prix,2.0,HARD,40.0,80.34747435897437
ZHO,Monaco Grand Prix,3.0,INTERMEDIATE,25.0,96.28108333333334
ZHO,Monaco Grand Prix,3.0,MEDIUM,34.0,80.88372727272727
ZHO,Monaco Grand Prix,3.0,SOFT,6.0,77.63640000000001
ZHO,Qatar Grand Prix,1.0,MEDIUM,34.0,88.25518604651162
ZHO,Qatar Grand Prix,2.0,HARD,16.0,88.61380000000001
ZHO,Qatar Grand Prix,3.0,HARD,16.0,86.97126666666666
ZHO,Qatar Grand Prix,4.0,HARD,22.0,84.84806666666667
ZHO,Qatar Grand Prix,4.0,SOFT,5.0,86.688
ZHO,Saudi Arabian Grand Prix,1.0,MEDIUM,40.0,95.99027118644068
ZHO,Saudi Arabian Grand Prix,2.0,HARD,10.0,96.3012
ZHO,Saudi Arabian Grand Prix,2.0,SOFT,8.0,92.81771428571427
ZHO,Saudi Arabian Grand Prix,3.0,HARD,34.0,94.62694444444445
ZHO,Saudi Arabian Grand Prix,3.0,MEDIUM,32.0,95.23623333333333
ZHO,Singapore Grand Prix,1.0,HARD,33.0,100.30028125
ZHO,Singapore Grand Prix,1.0,INTERMEDIATE,6.0,127.0898
ZHO,Singapore Grand Prix,2.0,HARD,17.0,100.582375
ZHO,Singapore Grand Prix,2.0,MEDIUM,27.0,98.38157692307692
ZHO,Singapore Grand Prix,3.0,MEDIUM,40.0,101.2451142857143
ZHO,Spanish Grand Prix,1.0,SOFT,9.0,85.16818181818182
ZHO,Spanish Grand Prix,2.0,HARD,26.0,80.846
ZHO,Spanish Grand Prix,2.0,MEDIUM,31.0,84.2940652173913
ZHO,Spanish Grand Prix,3.0,HARD,30.0,79.45042307692307
ZHO,São Paulo Grand Prix,1.0,INTERMEDIATE,26.0,86.67324
ZHO,São Paulo Grand Prix,1.0,SOFT,15.0,78.13833333333334
ZHO,São Paulo Grand Prix,2.0,MEDIUM,20.0,77.52194736842105
ZHO,São Paulo Grand Prix,3.0,SOFT,34.0,76.9203888888889
ZHO,São Paulo Grand Prix,4.0,MEDIUM,6.0,76.79159999999999
ZHO,São Paulo Grand Prix,5.0,INTERMEDIATE,38.0,86.0828125
ZHO,United States Grand Prix,1.0,MEDIUM,12.0,104.10472727272727
ZHO,United States Grand Prix,2.0,HARD,17.0,103.6234347826087
ZHO,United States Grand Prix,2.0,MEDIUM,21.0,101.602
ZHO,United States Grand Prix,3.0,HARD,33.0,102.4147012987013
